2025-01-26 23:48:32,745 - __main__ - INFO - 
2025-01-27 00:10:03,166 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:10:13,413 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:10:23,673 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:10:34,265 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:10:44,675 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:10:54,988 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:11:05,244 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:11:15,679 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:11:26,215 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:11:36,771 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:11:47,380 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:11:57,892 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:12:08,453 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:12:18,672 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:12:28,901 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:12:39,133 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:12:49,889 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:13:00,338 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
